type,direction,price,step,rsi,macd,atr,obi,funding,whale_flow,exit_price,profit,result,duration
ENTRY,LONG,77072.0,484,59.8019952380905,641.1394748544844,529.734041842002,0.8002419692667206,4.875187942877874e-05,0.0469047778677333,77168.0,0.22993182547361357,WIN,1
ENTRY,LONG,77218.07,486,61.42821950167805,569.8329560066486,490.659250363767,0.8379449042918964,-0.0001571040859886,-0.0046579441879603,77292.52,-0.03463785885651305,LOSS,1
ENTRY,LONG,77005.47,488,56.92473084796338,493.72863214356767,466.5417515891662,0.8444043472321563,-0.0001078160278174,0.0426844788046035,77100.74,0.2219918778846477,WIN,1
ENTRY,LONG,77134.66,490,58.68911514595096,425.2407161055016,433.41426540086286,0.8163589535371217,6.704640288993525e-05,-0.0223618254619399,77136.01,-0.9243314093819208,LOSS,1
ENTRY,LONG,74791.26,526,33.72705852172051,-167.71688737501972,425.5319377070812,0.8148211550931113,-0.0001353771235198,-0.0465728866212795,74770.11,-1.1981396762694203,LOSS,1
ENTRY,LONG,74630.0,529,33.7596811425493,-266.6681065937155,417.64128540177006,0.8306571644036399,-7.75754758225124e-05,0.0059778864361635,74425.15,-3.4944712922224426,LOSS,1
ENTRY,LONG,74047.34,531,27.412197999511093,-369.2911505831144,436.6898838413224,0.8942140880753092,-0.0001924396893825,-0.0117311981565266,73801.79,-4.025469317224633,LOSS,1
ENTRY,LONG,74280.01,533,36.008160324141635,-437.4972196733579,439.4955631080787,0.929210259541347,-1.9790284031513663e-05,0.0475633221927013,74595.13,3.020743637916894,WIN,1
ENTRY,LONG,74410.01,535,39.62644789853918,-401.9701808858517,437.3379090064559,0.7375447275329323,-0.000210331301912,0.0297978568363699,74634.0,1.8728988946786558,WIN,1
ENTRY,LONG,74786.59,539,47.84966737347008,-307.8349854218832,431.0514095463709,0.7674420039439319,-2.374778848183912e-06,-0.0076136199577581,74837.17,-0.3025585482282622,LOSS,1
ENTRY,LONG,74728.91,541,46.99336733385125,-238.8811527149519,458.5427970068196,0.8574232261117307,-9.284956220451808e-05,-0.0123086027533556,75062.77,3.230029460361038,WIN,1
ENTRY,LONG,75027.26,543,51.76312724972044,-149.27928428194718,458.9154219089417,0.813750751067684,-8.336262650802064e-05,0.0200709239955432,75192.71,1.1222914924328506,WIN,1
ENTRY,LONG,75289.9,545,55.9069203534909,-59.30779860095936,460.9054913398534,0.9340024780480578,4.257782306128565e-06,0.0179578902012183,75269.38,-1.1869486346822669,LOSS,1
ENTRY,LONG,75034.79,547,50.78981749406316,-17.217277458767057,495.9510614103845,0.9024255447923516,-2.140809072166772e-05,0.0255066955339727,75716.77,7.536177970783683,WIN,1
ENTRY,LONG,75338.74,549,54.307612882067886,60.9053526372154,528.9862723385467,0.8408091786310767,-0.0001204635483465,-0.0255971496246025,75898.14,5.990178255962746,WIN,1
ENTRY,LONG,76423.69,551,66.31289978619058,203.76757924773847,542.2935205368085,0.823448041094772,-0.0001107481566225,-0.0478357066643218,76296.96,-2.4809664008698746,LOSS,1
ENTRY,LONG,76276.17,553,63.73930005840634,296.47810377120913,521.4471682179611,0.7670959598503411,-0.0001208806884943,-0.0068317972343381,75954.71,-4.863975751281032,LOSS,1
ENTRY,LONG,75974.24,555,58.34276440624328,296.1901613280643,504.7244970858952,0.8814520007651049,8.079935900046354e-06,0.0011239833155967,75840.97,-2.5678934738225507,LOSS,1
ENTRY,LONG,76092.45,557,59.32882784011242,286.4543571331742,487.3643877934505,0.8686996315051704,-7.657089620881352e-06,0.03551315171392,75927.59,-2.9511826482739707,LOSS,1
ENTRY,LONG,75581.33,559,50.47613104901781,233.66177117165356,471.77781396476064,0.8827722255116234,-9.616036297119356e-05,-0.023879494936647,75710.3,0.6569114726407861,WIN,1
ENTRY,LONG,75813.81,561,54.03287536786744,196.63574804659584,439.0911253063495,0.8230732841605511,-1.2395308605352087e-05,-0.037849594028518,75802.0,-1.0772713411806762,LOSS,1
ENTRY,LONG,75974.11,563,56.58870297595813,184.46979539132732,422.19566416720926,0.8688544206798441,-3.238033098489675e-05,0.0320277677076707,76084.34,0.41887659763779084,WIN,1
ENTRY,LONG,76507.21,565,64.20330678586873,229.5997509262088,457.9385063482581,0.8089469504638807,9.839396302409904e-05,0.0394122861486246,76362.77,-2.689641816781659,LOSS,1
ENTRY,LONG,76746.41,567,65.85573774947616,284.6134018762823,460.4883039431419,0.7869186866028453,-0.0001118770533576,0.0384384101250743,76452.94,-4.4903137662149675,LOSS,1
ENTRY,LONG,76009.46,569,51.94096262278914,253.9647082044248,482.6657314611781,0.8442206770714603,-8.79928628183879e-05,-0.0061227722655261,75899.98,-2.270731801268994,LOSS,1
ENTRY,LONG,75675.05,571,46.71890325928152,163.72427994257305,514.8737174333629,0.9402197049178196,4.056500144982952e-05,-0.0012448143889025,75834.65,1.0302271095752076,WIN,1
ENTRY,LONG,75781.18,573,48.51674684536663,105.93566984380595,511.1368277869306,0.932525699885342,-5.716467294175473e-06,0.0461986027657651,75545.62,-3.8209593636383943,LOSS,1
ENTRY,LONG,75610.21,575,45.97976312951804,34.68189801907283,523.3142035509757,0.8527547897617058,-7.295387002347056e-06,-0.0212325927819189,75023.43,-8.14240532673648,LOSS,1
ENTRY,LONG,75698.51,577,49.06779217697164,-35.520695865372545,587.759746939361,0.8764510051640513,4.290779930751764e-05,-0.0107758008165834,75549.99,-2.750912299081392,LOSS,1
ENTRY,LONG,75650.04,579,48.57988265052945,-47.9959904551215,554.585189963021,0.8573869364166363,-3.490595656908144e-05,0.0411476150393344,76336.15,7.488037302520752,WIN,1
ENTRY,LONG,76370.45,581,58.1039980199515,52.27047646479332,551.4444239987273,0.8129497378470814,-5.058773682341155e-05,-0.0349229310229186,76297.99,-1.8107973109908926,LOSS,1
ENTRY,LONG,77604.71,583,69.40228111666863,207.8398966992681,595.8019268152306,0.8574143050108699,-0.000177087404546,-0.0308591564469145,77521.48,-1.9251020052197418,LOSS,1
ENTRY,LONG,77523.0,585,68.05903108888329,364.93723779967695,559.943957304969,0.9480797485636708,-0.0001990273724779,0.0201656542227391,77994.93,4.721146870080702,WIN,1
ENTRY,LONG,78010.72,587,71.80891103232499,514.6498272236204,559.4827999211205,0.8272482649746274,0.0001341467198659,0.016655698044887,78001.95,-1.0362286123254307,LOSS,3
ENTRY,LONG,78157.41,591,73.03020365913872,618.3685023501166,480.88694836909497,0.7742177358313599,-0.0001963200886197,-0.0142352534059523,78300.0,0.7643850405729609,WIN,1
ENTRY,LONG,78236.05,593,72.64029155826795,637.4464197743364,462.4941544611073,0.7850285076268068,-0.0001273021083426,0.0319692390302224,78840.94,6.24813695066041,WIN,1
ENTRY,LONG,79045.75,595,79.19872705693862,721.17834482115,487.0034291016685,0.8370734915957595,-4.884007925214184e-05,0.0369821551661482,79272.9,1.7394106339597784,WIN,1
ENTRY,LONG,78743.59,597,68.46675069879082,746.041188907795,517.2464261131739,0.812786454519689,9.118376903503918e-05,0.0429307442221222,78900.0,0.9152928336970945,WIN,1
ENTRY,LONG,79022.39,599,71.03718179429877,729.8661046879133,491.73727557717535,0.8319694409512142,6.1660130638662e-05,-0.0498571501402079,78846.62,-2.9960802632413106,LOSS,1
ENTRY,LONG,78436.68,601,59.07635803177772,640.4639896179724,484.0593345537892,0.757529191604491,-0.0001171729556417,0.0133258809209497,78762.69,2.929852970128195,WIN,1
ENTRY,LONG,78607.95,603,60.03346511809034,567.7554584507161,469.9750384672983,0.8305915942718518,6.715959138913426e-05,0.0421363518199863,78178.23,-6.006716588717609,LOSS,1
ENTRY,LONG,78424.29,605,56.0784464628594,449.330756069161,506.09755867843575,0.7825375805370608,0.0001901174277545,0.0476609629938574,78359.23,-1.6988676583187043,LOSS,1
ENTRY,LONG,77939.92,607,48.51790072812422,331.16346122657706,506.6868235543656,0.8035235992727887,3.134207574003826e-05,-0.0307083645990031,77746.46,-3.231617588624431,LOSS,1
ENTRY,LONG,77920.09,609,48.58308350607965,205.50603644174407,494.3847611259585,0.8749889322416788,-5.313735123342153e-05,0.0219723282042308,78033.87,0.425858068454545,WIN,1
ENTRY,LONG,78211.43,611,53.08690574665872,161.14660978715983,471.9789521953422,0.8348878278340585,-3.115940420723628e-05,0.0311439160339583,78048.62,-2.8586024102842202,LOSS,1
ENTRY,LONG,77858.35,613,47.29436569709189,100.29169759643264,457.54241286231024,0.9072588582019768,4.563067201982984e-05,-0.002300139433481,77655.34,-3.344784687138599,LOSS,1
ENTRY,LONG,77403.63,615,40.66052523433118,-1.7960770874196896,460.59243762107405,0.8045717830303313,-4.79701862208119e-05,-0.0497109804892283,77704.62,2.6753678683144244,WIN,1
ENTRY,LONG,77870.53,617,49.046952639677656,-24.33634562131192,450.22337733653774,0.7795985007298943,-7.094222947109313e-05,-0.0284012664790163,77532.23,-4.9534913303232315,LOSS,1
ENTRY,LONG,78180.77,619,53.83974790369127,-22.90450213411532,479.2399018871164,0.8820703456226624,-8.748717283175386e-05,0.0053837412846878,78376.76,1.3945921911490586,WIN,1
ENTRY,LONG,78103.72,621,52.103407113786375,25.36057005176553,492.5473133618508,0.9399081905065724,-0.0001776420675357,-0.0210387999047029,77769.21,-4.8936463232348615,LOSS,1
ENTRY,LONG,77678.65,623,46.18115485182272,-17.616448979257257,539.3721732558823,0.8360785834642671,-4.900043543051839e-05,-0.0467907410610297,77727.26,-0.3472873270711716,LOSS,1
ENTRY,LONG,77886.97,625,49.57529323241879,-29.33133855741471,514.032537144103,0.8662249250295057,-0.0001797924703319,-0.0196403373579656,77864.83,-1.1894236089410697,LOSS,1
ENTRY,LONG,78235.3,627,55.10885691832665,1.0713321817165706,494.4279529456805,0.794113936743616,-0.000221608128988,0.0021471049603978,78257.48,-0.6638453561354254,LOSS,1
ENTRY,LONG,78417.22,629,57.86956712410479,58.72252400965954,466.8670104480614,0.7259516692938132,-0.0001266253037476,-0.0345343078891006,78429.73,-0.7784139268205763,LOSS,1
ENTRY,LONG,78125.65,631,51.85452940076393,79.22643600820447,472.3422692128687,0.8249086345504612,-2.8291824895364815e-05,-0.0328173499024301,77737.85,-5.516810005825391,LOSS,1
ENTRY,LONG,77670.0,633,44.15004611399611,9.364498007184013,475.1998137600752,0.9137220977303064,1.4180130738896566e-05,0.0400884249824084,77953.48,2.4481550216460164,WIN,1
ENTRY,LONG,77789.75,635,46.71758976261141,-11.1268323828117,465.17335982373777,0.7948440756628435,3.544215155459836e-05,-0.0466547639435667,77644.6,-2.650196775286531,LOSS,1
ENTRY,LONG,77785.71,637,47.1562945497113,-42.749433120538015,453.88789699087584,0.9230677925910836,5.069936997679623e-06,0.012453459656011,77527.69,-3.990087534275517,LOSS,1
ENTRY,LONG,77752.36,639,47.356650838197616,-70.16095226936159,442.2582377115208,0.842556369107866,-0.0001023054743917,-0.0218363001021632,78240.26,4.870873612931973,WIN,1
ENTRY,LONG,78275.66,641,56.04476867806508,1.6922302380844485,445.94623557779096,0.8830658927880874,-3.185848911333793e-05,0.0020592583697406,78093.79,-3.071628075605986,LOSS,1
ENTRY,LONG,78037.64,643,51.503211402564745,17.75329462697846,451.4951725135026,0.8598820729300723,0.00010461691629,-0.0053043107521054,77777.28,-4.017358555842293,LOSS,2
ENTRY,LONG,77681.71,646,44.72085953590242,-19.43387154220545,457.5481465058896,0.8524987883216416,-2.144264759818611e-05,-0.0191686187711717,77618.24,-1.6781669721858634,LOSS,1
ENTRY,LONG,77628.85,648,43.82171488310376,-57.64046080035041,433.40452428313904,0.8984428041723781,3.890117857752162e-05,0.0222246936774292,77718.31,0.13971668202793808,WIN,1
ENTRY,LONG,79308.6,701,77.01649164518321,263.0322994279559,421.9455112522561,0.8543514751184557,-0.0001413626775741,0.0374375111602715,79283.66,-1.201488819098813,LOSS,1
ENTRY,LONG,79130.01,703,70.900245906258,339.45655889072805,433.4000071511796,0.8219203637824888,-9.478081709485504e-05,-0.0344010634303676,79105.49,-1.1970121526264847,LOSS,1
ENTRY,LONG,77785.54,706,40.62887783459347,244.13443100343284,479.01986359735474,0.7740273802286339,-9.573304041277812e-05,0.0022887456889297,77700.12,-1.915996283025379,LOSS,1
ENTRY,LONG,77606.6,708,38.16928576552137,76.72957497654716,452.3538109589425,0.8744337367911349,-4.353614836656471e-05,0.0359186428167543,77804.34,1.4115658705595706,WIN,1
ENTRY,LONG,77900.01,710,44.469264751216734,0.6015754041727632,427.4803267962308,0.7822511057815067,2.413682379066222e-06,0.0287419818479724,77850.01,-1.4991269687234308,LOSS,1
ENTRY,LONG,76793.09,716,29.544314938656044,-186.21485760976796,456.3009763527249,0.8605003353182026,-9.179658585543976e-05,0.016484228670769,76618.59,-2.983799889936563,LOSS,1
ENTRY,LONG,76743.24,718,30.897398776284504,-313.60609697586915,441.3609949163795,0.755629861274818,-3.737482868132514e-05,0.0435354759001126,76834.06,0.1662183689441008,WIN,1
ENTRY,LONG,76878.07,720,34.2138686789626,-354.9562844009779,426.3926435758578,0.784096166315665,-0.0001417031816782,-0.0260467013268312,76960.43,0.06405435668239079,WIN,1
ENTRY,LONG,75924.25,764,33.86573231118098,3.5841237605782226,444.6282791189927,0.894489800064408,2.8546490646024136e-05,0.0025482144992182,75803.54,-2.3405348878113728,LOSS,1
ENTRY,LONG,76184.01,766,40.67137286364409,-114.00419446262822,439.03152638321296,0.833118014943568,-7.179035546816566e-05,-0.0456231002673973,75513.91,-8.847029155771452,LOSS,1
ENTRY,LONG,75563.86,768,34.05921307185932,-248.52779108012328,487.9298365243012,0.7897173862005075,1.0353645021829474e-05,-0.0201210620628553,75676.79,0.4451722907178919,WIN,1
ENTRY,LONG,75933.93,770,41.34647352456143,-281.43434590620745,478.9566957786073,0.7983828915019633,-0.0001251039794367,0.0244924958493125,75927.38,-0.9807436801711447,LOSS,1
ENTRY,LONG,75780.0,772,39.21574366958765,-286.8416509926756,446.5811305437989,0.7644300285121586,0.0001097861719429,-0.0456265601951885,76248.74,4.675642718484596,WIN,1
ENTRY,LONG,76232.8,774,47.77246914564537,-222.75874911206483,451.77128092807146,0.9041085278008644,-1.5758303449161885e-06,0.0073597780775746,75704.74,-7.15275373006989,LOSS,1
ENTRY,LONG,75928.1,776,44.22701428815409,-232.2226962367713,470.22197182063206,0.7870807769257586,-0.0001380737790375,0.0239844715773169,75497.0,-6.020324693572547,LOSS,1
ENTRY,LONG,75600.09,778,40.672460401247285,-267.38030357513344,472.336547131055,0.8316793871554922,1.5276167247410895e-05,-0.046386897366969,75753.53,0.9265088830361492,WIN,1
ENTRY,LONG,76161.67,780,50.13965192850536,-217.43531627404445,459.9869717609602,0.843415501984015,-0.0001427359594228,-0.0218862805605703,76058.17,-2.1256728369862685,LOSS,1
ENTRY,LONG,76097.19,782,49.21588491115502,-163.97684334375663,432.5217766714395,0.8302306469741108,0.0001323441147789,-0.0079917050981588,76028.66,-1.7122113101759169,LOSS,1
ENTRY,LONG,76420.44,786,55.08975958528311,-56.73359237650584,425.5874956662077,0.8590314581423865,-9.81286787627212e-05,-0.0451060103189051,76301.24,-2.3042105791791982,LOSS,1
ENTRY,LONG,76473.6,788,55.71141879082244,-5.9869750830112025,435.4007488142301,0.8291583078660191,-3.0636021115340267e-06,-0.0272940823337322,76261.03,-3.400634355857619,LOSS,1
ENTRY,LONG,78737.25,810,80.11318127661646,436.42348740693706,416.8492902900717,0.785867259527055,-0.0001321137771143,-0.029137235675556,78358.75,-5.200971462008965,LOSS,1
ENTRY,LONG,78445.89,812,71.72418461583219,511.8391845520673,453.7999492807253,0.8784753634950092,-0.0002022077508404,0.010634561816723,78214.36,-3.536881074172925,LOSS,1
ENTRY,LONG,78552.94,814,69.9359898303869,537.118416435871,457.8905685124616,0.7291610898004952,-9.23292923307763e-05,-0.0475054945668921,78423.9,-2.3645710817745567,LOSS,1
ENTRY,LONG,78360.0,816,65.65708858654797,528.6943203357223,427.45503101329547,0.7694911107617609,7.763025787871357e-06,-0.0177017472345755,77880.18,-6.369722010087571,LOSS,1
ENTRY,LONG,78199.99,818,60.210697757650216,455.7907176483423,437.4941338839127,0.91279659727335,-0.0001669020295714,0.0306647122523265,78153.38,-1.4267303157521383,LOSS,1
ENTRY,LONG,80173.3,871,73.53894932302039,272.64163476960675,425.6301918402975,0.8120216151351912,0.0001345427863785,0.0482655143494381,80316.31,0.6920102821550245,WIN,1
ENTRY,LONG,80332.06,873,74.90570968057702,410.169919508553,430.971338882706,0.7729666072188509,0.0001081963894461,0.0395736314952578,80027.26,-4.239219762088396,LOSS,1
ENTRY,LONG,79877.9,875,63.783759663224245,423.9520837377204,439.9558483223336,0.8576316729885762,1.2621897119991255e-05,0.0152645543537174,79696.75,-2.888126747477145,LOSS,1
ENTRY,LONG,78940.26,879,45.27476819659137,287.0026285115164,493.5259296630094,0.8597397192328506,-0.0001182098245851,0.0387709239216809,78793.67,-2.5230294813354703,LOSS,1
ENTRY,LONG,78857.18,881,44.4019705275971,145.7499787380366,474.6615413931053,0.8042033505869105,-1.0591782034245942e-05,0.0441892619008467,78790.0,-1.6351339627235575,LOSS,1
ENTRY,LONG,80216.16,883,62.87113348851661,161.37895144947106,591.3793392624221,0.7730112699824303,-5.343107967494709e-05,-0.0233274334175056,80028.85,-2.9431157499839173,LOSS,1
ENTRY,LONG,80025.03,885,59.89120623501106,226.7845521805284,634.8543792619855,0.8917440273796872,0.0001477136842698,-0.0349986696410015,80390.81,3.1479701081334497,WIN,1
ENTRY,LONG,80114.91,887,59.13755728852298,287.2033422130917,626.3561229350787,0.7969617536349838,-2.7291618367119045e-05,-0.0224779051120996,80053.31,-1.5611467922808515,LOSS,1
ENTRY,LONG,79936.7,889,56.19467414935419,277.39947075006785,573.9380855919809,0.8719480251801661,-4.116677984899892e-05,-0.0442681850076123,80259.17,2.674591565339142,WIN,1
ENTRY,LONG,80067.23,891,56.86008303210074,283.12716989719775,549.797379923698,0.8757167347105431,-0.0001311287734313,-0.0400702430827643,79861.01,-3.1545143613238906,LOSS,1
ENTRY,LONG,80170.66,893,57.56151703193393,258.72445478833106,522.1962102403311,0.8534713091732903,-7.769047090162363e-05,0.0065506344724669,80352.0,1.1116138424622477,WIN,1
ENTRY,LONG,80554.68,895,62.18293534793956,294.4177825339575,513.3013241357959,0.8509369312439401,-8.528367519776162e-05,-0.0322825559416444,80893.08,2.821038662443243,WIN,1
ENTRY,LONG,80902.44,897,65.93471635820018,365.6491428342124,502.5144580558648,0.8173875784787207,-0.0001707825892457,0.0173633726411986,80970.0,-0.14630981401387544,LOSS,1
ENTRY,LONG,80976.0,899,66.74740615727575,405.1716796779074,481.4785888338837,0.7842497489142005,-0.0001421974700269,-0.0217024633003612,80855.59,-2.1936577971973747,LOSS,1
ENTRY,LONG,80815.24,901,62.89507308620633,393.1494920645782,448.0599566986037,0.8999435209101225,-3.0236579894871437e-05,-0.0484111771341961,80586.02,-3.382212227439595,LOSS,1
ENTRY,LONG,80823.61,903,61.21670731550755,353.8678612122021,426.9085340921633,0.886493026254547,-2.513855180265118e-06,-0.0054452684761907,81014.05,1.1939231788874167,WIN,1
ENTRY,LONG,81279.41,905,67.36218264932356,378.35566913272487,417.38654215089616,0.8224448967229374,0.0001394495314091,-0.0464251268153939,81330.0,-0.3335285319444665,LOSS,1
ENTRY,LONG,81336.59,907,68.07293118999998,402.3185666228383,434.1444164464368,0.8242333175156438,-0.000170568960637,0.0187188320031193,81525.19,1.1607833340494835,WIN,1
ENTRY,LONG,81285.75,909,63.84969988034454,408.698418394386,444.8421754053464,0.7953612616796527,-0.0001322568676593,0.0476385780023538,81270.6,-1.0459693716766196,LOSS,1
ENTRY,LONG,81515.0,911,67.09627943063258,398.4442531327368,425.1431002219559,0.8644266809400974,-3.738901243945217e-05,0.0005251467803747,81606.35,0.10537867705897952,WIN,1
ENTRY,LONG,81111.27,915,54.32017506613865,341.44749184644024,435.790052203229,0.8737595554453906,-3.940061260804873e-06,-0.0349028410380208,80905.52,-3.1141227862608503,LOSS,1
ENTRY,LONG,81030.01,917,52.383349676693456,249.492110432082,442.35137154258,0.8551114110079702,-0.0001687187525615,0.0452509499070379,81439.34,3.5640420527870447,WIN,1
ENTRY,LONG,81363.54,919,57.93590714106942,242.53528009190632,445.8305703606937,0.8243491306696882,-0.0001300745659819,-0.0470833383227517,81581.69,1.4788088970326498,WIN,1
ENTRY,LONG,81331.1,921,55.6702636178882,234.54829514297307,438.26498158651685,0.8064945581571407,-0.0001699631478709,-0.0184422017959601,81333.0,-0.860529454483185,LOSS,1
ENTRY,LONG,81476.71,923,58.326401057832825,216.21279830351705,419.6353157557213,0.866699170695983,-1.5063252055002332e-06,-0.0318237163672179,81359.82,-2.143457539848896,LOSS,1
ENTRY,LONG,81945.66,925,64.81291651354846,235.38869819381216,428.88937940161753,0.8699094258225061,6.081482171856278e-05,0.0155718984928879,81997.0,-0.3294504732511996,LOSS,1
ENTRY,LONG,82290.04,927,69.18117570239946,304.8704362302087,426.02910774935407,0.8560353448762,-6.788958684787817e-05,-0.0057313238543822,82522.89,1.6084841774245433,WIN,1
ENTRY,LONG,82220.47,929,64.23911476382264,362.2740535818448,433.13366943694274,0.7815054378180362,-1.074364299380305e-06,-0.0185400318205123,81670.89,-6.760591770638712,LOSS,1
ENTRY,LONG,81526.73,931,50.85850639125614,274.74028946252656,474.9580619124661,0.8435138446690105,-0.000137179605256,-0.023487809666933,81704.25,1.034004716499112,WIN,1
